code,entry_date,horizon_days
476080,2025-04-01,60
476080,2025-05-02,60
476080,2025-06-02,60
476080,2025-07-01,60
476080,2025-08-01,60
476080,2025-09-01,60
476080,2025-10-01,60
476080,2025-11-03,60
476080,2025-12-01,60
476080,2026-01-02,60
476080,2026-02-02,60
476080,2026-03-03,60
476080,2026-04-01,60
476080,2026-05-04,60
476080,2026-06-01,60
204840,2019-01-02,60
204840,2019-02-01,60
204840,2019-03-04,60
204840,2019-04-01,60
204840,2019-05-02,60
204840,2019-06-03,60
204840,2019-07-01,60
204840,2019-08-01,60
204840,2019-09-02,60
204840,2019-10-01,60
204840,2019-11-01,60
204840,2019-12-02,60
204840,2020-01-02,60
204840,2020-02-03,60
204840,2020-08-03,60
204840,2020-09-01,60
204840,2021-01-04,60
204840,2021-02-01,60
204840,2021-03-02,60
204840,2021-04-01,60
204840,2021-05-03,60
204840,2021-06-01,60
204840,2021-07-01,60
204840,2021-08-02,60
204840,2021-09-01,60
204840,2021-10-01,60
204840,2021-11-01,60
204840,2022-01-03,60
204840,2022-05-02,60
204840,2022-06-02,60
204840,2023-11-01,60
204840,2023-12-01,60
204840,2024-01-02,60
204840,2024-02-01,60
204840,2024-03-04,60
204840,2024-04-01,60
204840,2024-05-02,60
204840,2024-06-03,60
204840,2024-07-01,60
204840,2024-08-01,60
204840,2024-09-02,60
204840,2024-10-02,60
204840,2025-04-01,60
204840,2025-05-02,60
204840,2025-06-02,60
204840,2025-07-01,60
204840,2025-08-01,60
204840,2025-09-01,60
204840,2025-10-01,60
204840,2025-11-03,60
204840,2025-12-01,60
204840,2026-01-02,60
204840,2026-02-02,60
204840,2026-03-03,60
204840,2026-04-01,60
204840,2026-05-04,60
101930,2019-02-01,60
101930,2019-03-04,60
101930,2019-04-01,60
101930,2021-01-04,60
101930,2021-02-01,60
101930,2021-03-02,60
101930,2021-04-01,60
101930,2021-05-03,60
101930,2021-06-01,60
101930,2021-07-01,60
101930,2021-08-02,60
101930,2021-09-01,60
101930,2021-10-01,60
101930,2021-11-01,60
101930,2021-12-01,60
101930,2022-01-03,60
101930,2022-02-03,60
101930,2022-03-02,60
101930,2022-04-01,60
101930,2022-05-02,60
101930,2022-06-02,60
101930,2022-07-01,60
101930,2022-08-01,60
101930,2022-09-01,60
101930,2022-10-04,60
101930,2022-11-01,60
101930,2022-12-01,60
101930,2023-01-02,60
101930,2023-02-01,60
101930,2023-03-02,60
101930,2023-04-03,60
101930,2023-05-02,60
101930,2023-06-01,60
101930,2023-07-03,60
101930,2023-08-01,60
101930,2023-09-01,60
101930,2023-10-04,60
101930,2023-11-01,60
101930,2023-12-01,60
101930,2024-01-02,60
101930,2024-03-04,60
101930,2024-04-01,60
101930,2024-05-02,60
101930,2024-06-03,60
101930,2024-07-01,60
101930,2024-08-01,60
101930,2024-09-02,60
101930,2024-10-02,60
101930,2024-11-01,60
101930,2024-12-02,60
101930,2025-01-02,60
101930,2025-02-03,60
101930,2025-03-04,60
101930,2025-04-01,60
101930,2025-05-02,60
101930,2025-06-02,60
101930,2025-07-01,60
101930,2025-08-01,60
101930,2025-09-01,60
101930,2025-10-01,60
101930,2025-11-03,60
101930,2025-12-01,60
101930,2026-01-02,60
101930,2026-02-02,60
101930,2026-03-03,60
101930,2026-04-01,60
101930,2026-05-04,60
101930,2026-06-01,60
010470,2019-01-02,60
010470,2019-02-01,60
010470,2019-03-04,60
010470,2019-04-01,60
010470,2019-05-02,60
010470,2019-06-03,60
010470,2019-12-02,60
010470,2020-01-02,60
010470,2020-02-03,60
010470,2020-03-02,60
010470,2020-04-01,60
010470,2020-05-04,60
010470,2020-06-01,60
010470,2020-07-01,60
010470,2020-08-03,60
010470,2020-09-01,60
010470,2020-10-05,60
010470,2020-12-01,60
010470,2021-01-04,60
010470,2021-02-01,60
010470,2021-03-02,60
010470,2021-04-01,60
010470,2021-05-03,60
010470,2021-06-01,60
010470,2021-07-01,60
010470,2021-08-02,60
010470,2021-09-01,60
010470,2021-10-01,60
010470,2021-11-01,60
010470,2021-12-01,60
010470,2022-01-03,60
010470,2022-02-03,60
010470,2022-03-02,60
010470,2022-04-01,60
010470,2022-05-02,60
010470,2022-06-02,60
010470,2022-07-01,60
010470,2022-08-01,60
010470,2022-09-01,60
010470,2022-10-04,60
010470,2022-11-01,60
010470,2022-12-01,60
010470,2023-01-02,60
010470,2023-02-01,60
010470,2023-03-02,60
010470,2023-04-03,60
010470,2023-05-02,60
010470,2023-06-01,60
010470,2023-07-03,60
010470,2023-08-01,60
010470,2023-09-01,60
010470,2023-10-04,60
010470,2023-11-01,60
010470,2023-12-01,60
010470,2024-01-02,60
010470,2024-02-01,60
010470,2024-03-04,60
010470,2024-04-01,60
010470,2024-05-02,60
010470,2024-06-03,60
010470,2024-07-01,60
010470,2024-08-01,60
010470,2024-09-02,60
010470,2024-10-02,60
010470,2024-11-01,60
010470,2024-12-02,60
010470,2025-01-02,60
010470,2025-02-03,60
010470,2025-03-04,60
010470,2025-04-01,60
010470,2025-05-02,60
010470,2025-06-02,60
010470,2025-07-01,60
010470,2025-08-01,60
010470,2025-10-01,60
010470,2025-11-03,60
010470,2025-12-01,60
010470,2026-01-02,60
010470,2026-02-02,60
010470,2026-03-03,60
010470,2026-04-01,60
010470,2026-05-04,60
010470,2026-06-01,60
119830,2019-01-02,60
119830,2019-02-01,60
119830,2019-03-04,60
119830,2019-04-01,60
119830,2019-05-02,60
119830,2019-06-03,60
119830,2019-07-01,60
119830,2019-08-01,60
119830,2019-09-02,60
119830,2019-10-01,60
119830,2019-11-01,60
119830,2019-12-02,60
119830,2020-01-02,60
119830,2020-02-03,60
119830,2020-03-02,60
119830,2020-04-01,60
119830,2020-05-04,60
119830,2020-06-01,60
119830,2020-07-01,60
119830,2020-08-03,60
119830,2020-09-01,60
119830,2020-10-05,60
119830,2020-11-02,60
119830,2020-12-01,60
119830,2021-01-04,60
119830,2021-02-01,60
119830,2021-03-02,60
119830,2021-04-01,60
119830,2021-05-03,60
119830,2021-06-01,60
119830,2021-07-01,60
119830,2021-08-02,60
119830,2021-09-01,60
119830,2021-10-01,60
119830,2021-11-01,60
119830,2021-12-01,60
119830,2022-01-03,60
119830,2022-02-03,60
119830,2022-03-02,60
119830,2022-04-01,60
119830,2022-05-02,60
119830,2022-06-02,60
119830,2022-07-01,60
119830,2022-08-01,60
119830,2022-09-01,60
119830,2022-10-04,60
119830,2022-11-01,60
119830,2022-12-01,60
119830,2023-01-02,60
119830,2023-02-01,60
119830,2023-03-02,60
119830,2023-04-03,60
119830,2023-05-02,60
119830,2023-06-01,60
119830,2023-07-03,60
119830,2023-08-01,60
119830,2023-09-01,60
119830,2023-10-04,60
119830,2023-11-01,60
119830,2023-12-01,60
119830,2024-01-02,60
119830,2024-02-01,60
119830,2024-03-04,60
119830,2024-04-01,60
119830,2024-05-02,60
119830,2024-06-03,60
119830,2024-07-01,60
119830,2024-08-01,60
119830,2024-09-02,60
119830,2024-10-02,60
119830,2024-11-01,60
119830,2024-12-02,60
119830,2025-01-02,60
119830,2025-02-03,60
119830,2025-03-04,60
119830,2025-04-01,60
119830,2025-05-02,60
119830,2025-06-02,60
119830,2025-07-01,60
119830,2025-08-01,60
119830,2025-09-01,60
119830,2025-10-01,60
119830,2025-11-03,60
119830,2025-12-01,60
119830,2026-01-02,60
119830,2026-02-02,60
119830,2026-03-03,60
119830,2026-04-01,60
119830,2026-05-04,60
119830,2026-06-01,60
051380,2019-04-01,60
051380,2019-05-02,60
051380,2019-06-03,60
051380,2019-07-01,60
051380,2019-08-01,60
051380,2019-09-02,60
051380,2019-10-01,60
051380,2019-11-01,60
051380,2019-12-02,60
051380,2020-01-02,60
051380,2020-02-03,60
051380,2020-03-02,60
051380,2020-04-01,60
051380,2020-05-04,60
051380,2020-06-01,60
051380,2020-07-01,60
051380,2020-08-03,60
051380,2020-09-01,60
051380,2020-10-05,60
051380,2020-11-02,60
051380,2020-12-01,60
051380,2021-01-04,60
051380,2021-02-01,60
051380,2021-03-02,60
051380,2021-04-01,60
051380,2021-05-03,60
051380,2021-06-01,60
051380,2021-07-01,60
051380,2021-08-02,60
051380,2021-09-01,60
051380,2021-10-01,60
051380,2021-11-01,60
051380,2021-12-01,60
051380,2022-01-03,60
051380,2022-02-03,60
051380,2022-03-02,60
051380,2022-04-01,60
051380,2022-05-02,60
051380,2022-06-02,60
051380,2022-07-01,60
051380,2022-08-01,60
051380,2022-09-01,60
051380,2022-10-04,60
051380,2022-11-01,60
051380,2022-12-01,60
051380,2023-01-02,60
051380,2023-02-01,60
051380,2023-03-02,60
051380,2023-04-03,60
051380,2023-05-02,60
051380,2023-06-01,60
051380,2023-07-03,60
051380,2023-08-01,60
051380,2023-09-01,60
051380,2023-10-04,60
051380,2023-11-01,60
051380,2023-12-01,60
051380,2024-01-02,60
051380,2024-02-01,60
051380,2024-03-04,60
051380,2024-04-01,60
051380,2024-05-02,60
051380,2024-06-03,60
051380,2024-07-01,60
051380,2024-08-01,60
051380,2024-09-02,60
051380,2024-10-02,60
051380,2024-11-01,60
051380,2024-12-02,60
051380,2025-01-02,60
051380,2025-02-03,60
051380,2025-03-04,60
051380,2025-04-01,60
051380,2025-05-02,60
051380,2025-06-02,60
051380,2025-08-01,60
051380,2025-09-01,60
051380,2025-10-01,60
051380,2025-11-03,60
051380,2026-02-02,60
051380,2026-03-03,60
051380,2026-04-01,60
051380,2026-05-04,60
051380,2026-06-01,60
243070,2019-01-02,60
243070,2019-02-01,60
243070,2019-03-04,60
243070,2019-04-01,60
243070,2019-05-02,60
243070,2019-06-03,60
243070,2019-07-01,60
243070,2019-08-01,60
243070,2019-09-02,60
243070,2019-10-01,60
243070,2019-11-01,60
243070,2019-12-02,60
243070,2020-01-02,60
243070,2020-02-03,60
243070,2020-03-02,60
243070,2020-04-01,60
243070,2020-05-04,60
243070,2020-06-01,60
243070,2020-07-01,60
243070,2020-08-03,60
243070,2020-09-01,60
243070,2020-10-05,60
243070,2020-11-02,60
243070,2020-12-01,60
243070,2021-01-04,60
243070,2021-02-01,60
243070,2021-03-02,60
243070,2021-04-01,60
243070,2021-05-03,60
243070,2021-06-01,60
243070,2021-07-01,60
243070,2021-08-02,60
243070,2021-09-01,60
243070,2021-10-01,60
243070,2021-11-01,60
243070,2021-12-01,60
243070,2022-01-03,60
243070,2022-02-03,60
243070,2022-03-02,60
243070,2022-04-01,60
243070,2022-05-02,60
243070,2022-06-02,60
243070,2022-07-01,60
243070,2022-08-01,60
243070,2022-09-01,60
243070,2022-10-04,60
243070,2022-11-01,60
243070,2022-12-01,60
243070,2023-01-02,60
243070,2023-02-01,60
243070,2023-03-02,60
243070,2023-04-03,60
243070,2023-05-02,60
243070,2023-06-01,60
243070,2023-07-03,60
243070,2023-08-01,60
243070,2023-09-01,60
243070,2023-10-04,60
243070,2023-11-01,60
243070,2023-12-01,60
243070,2024-01-02,60
243070,2024-02-01,60
243070,2024-03-04,60
243070,2024-04-01,60
243070,2024-05-02,60
243070,2024-06-03,60
243070,2024-07-01,60
243070,2024-08-01,60
243070,2024-09-02,60
243070,2024-10-02,60
243070,2024-11-01,60
243070,2024-12-02,60
243070,2025-01-02,60
243070,2025-02-03,60
243070,2025-03-04,60
243070,2025-04-01,60
243070,2025-05-02,60
243070,2025-06-02,60
243070,2025-07-01,60
243070,2025-08-01,60
243070,2025-09-01,60
243070,2025-10-01,60
243070,2025-11-03,60
243070,2025-12-01,60
243070,2026-01-02,60
243070,2026-02-02,60
243070,2026-03-03,60
243070,2026-04-01,60
243070,2026-05-04,60
243070,2026-06-01,60
083660,2019-01-02,60
083660,2019-02-01,60
083660,2020-09-11,60
083660,2020-10-05,60
083660,2020-11-02,60
083660,2020-12-01,60
083660,2021-01-04,60
083660,2021-02-01,60
083660,2021-03-02,60
083660,2021-04-01,60
083660,2021-05-03,60
083660,2021-06-01,60
083660,2021-07-01,60
083660,2021-09-01,60
083660,2021-11-01,60
083660,2021-12-01,60
083660,2022-01-03,60
083660,2022-03-02,60
083660,2022-04-01,60
083660,2022-05-02,60
083660,2022-06-02,60
083660,2022-11-01,60
083660,2023-05-02,60
083660,2023-06-01,60
083660,2023-07-03,60
083660,2023-08-01,60
083660,2023-09-01,60
083660,2023-10-04,60
083660,2024-01-02,60
083660,2024-12-02,60
083660,2025-05-02,60
083660,2025-06-02,60
083660,2025-07-01,60
083660,2025-08-01,60
083660,2025-09-01,60
488280,2025-09-19,60
488280,2025-10-01,60
488280,2025-11-03,60
488280,2025-12-01,60
488280,2026-01-02,60
488280,2026-02-02,60
488280,2026-03-03,60
488280,2026-04-01,60
488280,2026-05-04,60
488280,2026-06-01,60
060380,2021-02-01,60
060380,2021-03-02,60
060380,2021-04-01,60
060380,2021-05-03,60
060380,2021-06-01,60
060380,2021-07-01,60
060380,2021-08-02,60
060380,2021-09-01,60
060380,2021-10-01,60
060380,2021-11-01,60
060380,2021-12-01,60
060380,2022-01-03,60
060380,2022-02-03,60
060380,2022-03-02,60
060380,2022-04-01,60
060380,2022-05-02,60
060380,2022-06-02,60
060380,2022-07-01,60
060380,2022-08-01,60
060380,2022-09-01,60
060380,2022-10-04,60
060380,2022-12-01,60
060380,2023-03-02,60
060380,2023-04-03,60
060380,2023-05-02,60
060380,2023-06-01,60
060380,2023-07-03,60
060380,2023-08-01,60
060380,2023-09-01,60
060380,2023-10-04,60
060380,2024-05-02,60
060380,2024-07-01,60
060380,2024-08-01,60
060380,2025-10-01,60
060380,2025-11-03,60
060380,2026-02-02,60
060380,2026-05-04,60
060380,2026-06-01,60
288620,2019-01-02,60
288620,2019-02-01,60
288620,2019-03-04,60
288620,2019-04-01,60
288620,2019-05-02,60
288620,2019-06-03,60
288620,2019-07-01,60
288620,2019-08-01,60
288620,2019-09-02,60
288620,2019-10-01,60
288620,2019-11-01,60
288620,2019-12-02,60
288620,2020-01-02,60
288620,2020-02-03,60
288620,2020-03-02,60
288620,2020-04-01,60
288620,2020-05-04,60
288620,2020-06-01,60
288620,2020-07-01,60
288620,2020-08-03,60
288620,2020-09-01,60
288620,2020-10-05,60
288620,2020-11-02,60
288620,2020-12-01,60
288620,2021-01-04,60
288620,2021-02-01,60
288620,2021-03-02,60
288620,2021-04-01,60
288620,2021-05-03,60
288620,2021-06-01,60
288620,2021-07-01,60
288620,2021-08-02,60
288620,2021-09-01,60
288620,2021-10-01,60
288620,2021-11-01,60
288620,2021-12-01,60
288620,2022-01-03,60
288620,2022-02-03,60
288620,2022-03-02,60
288620,2022-04-01,60
288620,2022-05-02,60
288620,2022-06-02,60
288620,2022-07-01,60
288620,2022-08-01,60
288620,2022-09-01,60
288620,2022-10-04,60
288620,2022-11-01,60
288620,2022-12-01,60
288620,2023-01-02,60
288620,2023-02-01,60
288620,2023-03-02,60
288620,2023-04-03,60
288620,2023-05-02,60
288620,2023-06-01,60
288620,2023-07-03,60
288620,2023-08-01,60
288620,2023-09-01,60
288620,2023-10-04,60
288620,2023-11-01,60
288620,2023-12-01,60
288620,2024-01-02,60
288620,2024-02-01,60
288620,2024-03-04,60
288620,2024-04-01,60
288620,2024-05-02,60
288620,2024-06-03,60
288620,2024-07-01,60
288620,2024-08-01,60
288620,2024-09-02,60
288620,2024-10-02,60
288620,2024-11-01,60
288620,2024-12-02,60
288620,2025-01-02,60
288620,2025-02-03,60
288620,2025-03-04,60
288620,2025-05-02,60
288620,2025-06-02,60
288620,2025-07-01,60
288620,2025-08-01,60
288620,2025-09-01,60
288620,2025-10-01,60
288620,2025-11-03,60
288620,2025-12-01,60
288620,2026-01-02,60
288620,2026-02-02,60
288620,2026-03-03,60
288620,2026-04-01,60
288620,2026-05-04,60
288620,2026-06-01,60
214450,2019-01-02,60
214450,2019-02-01,60
214450,2019-03-04,60
214450,2019-04-01,60
214450,2019-05-02,60
214450,2019-06-03,60
214450,2019-07-01,60
214450,2019-08-01,60
214450,2019-09-02,60
214450,2019-10-01,60
214450,2019-11-01,60
214450,2019-12-02,60
214450,2020-01-02,60
214450,2020-02-03,60
214450,2020-03-02,60
214450,2020-04-01,60
214450,2020-05-04,60
214450,2020-06-01,60
214450,2020-07-01,60
214450,2020-08-03,60
214450,2020-09-01,60
214450,2020-10-05,60
214450,2020-11-02,60
214450,2020-12-01,60
214450,2021-01-04,60
214450,2021-02-01,60
214450,2021-03-02,60
214450,2021-04-01,60
214450,2021-05-03,60
214450,2021-06-01,60
214450,2021-07-01,60
214450,2021-08-02,60
214450,2021-09-01,60
214450,2021-10-01,60
214450,2021-11-01,60
214450,2021-12-01,60
214450,2022-01-03,60
214450,2022-02-03,60
214450,2022-03-02,60
214450,2022-04-01,60
214450,2022-05-02,60
214450,2022-06-02,60
214450,2022-07-01,60
214450,2022-08-01,60
214450,2022-09-01,60
214450,2022-10-04,60
214450,2022-11-01,60
214450,2022-12-01,60
214450,2023-01-02,60
214450,2023-02-01,60
214450,2023-03-02,60
214450,2023-04-03,60
214450,2023-05-02,60
214450,2023-06-01,60
214450,2023-07-03,60
214450,2023-08-01,60
214450,2023-09-01,60
214450,2023-10-04,60
214450,2023-11-01,60
214450,2023-12-01,60
214450,2024-01-02,60
214450,2024-02-01,60
214450,2024-03-04,60
214450,2024-04-01,60
214450,2024-05-02,60
214450,2024-06-03,60
214450,2024-07-01,60
214450,2024-08-01,60
214450,2024-09-02,60
214450,2024-10-02,60
214450,2024-11-01,60
214450,2024-12-02,60
214450,2025-01-02,60
214450,2025-02-03,60
214450,2025-03-04,60
214450,2025-04-01,60
214450,2025-05-02,60
214450,2025-06-02,60
214450,2025-07-01,60
214450,2025-08-01,60
214450,2025-09-01,60
214450,2025-10-01,60
214450,2025-11-03,60
214450,2025-12-01,60
214450,2026-01-02,60
214450,2026-02-02,60
214450,2026-03-03,60
214450,2026-04-01,60
214450,2026-05-04,60
214450,2026-06-01,60
217730,2019-01-02,60
217730,2019-02-01,60
217730,2019-03-04,60
217730,2019-04-01,60
217730,2019-05-02,60
217730,2019-06-03,60
217730,2019-07-01,60
217730,2019-08-01,60
217730,2019-09-02,60
217730,2019-10-01,60
217730,2019-11-01,60
217730,2019-12-02,60
217730,2020-01-02,60
217730,2020-02-03,60
217730,2020-03-02,60
217730,2020-04-01,60
217730,2020-05-04,60
217730,2020-06-01,60
217730,2020-07-01,60
217730,2020-08-03,60
217730,2020-09-01,60
217730,2020-10-05,60
217730,2020-11-02,60
217730,2020-12-01,60
217730,2021-01-04,60
217730,2021-02-01,60
217730,2021-03-02,60
217730,2021-04-01,60
217730,2021-05-03,60
217730,2021-06-01,60
217730,2021-07-01,60
217730,2021-08-02,60
217730,2021-09-01,60
217730,2021-10-01,60
217730,2021-11-01,60
217730,2021-12-01,60
217730,2022-01-03,60
217730,2022-02-03,60
217730,2022-03-02,60
217730,2022-04-01,60
217730,2022-05-02,60
217730,2022-06-02,60
217730,2022-07-01,60
217730,2022-08-01,60
217730,2022-09-01,60
217730,2022-10-04,60
217730,2022-11-01,60
217730,2022-12-01,60
217730,2023-01-02,60
217730,2023-02-01,60
217730,2023-03-02,60
217730,2023-04-03,60
217730,2023-05-02,60
217730,2023-06-01,60
217730,2023-07-03,60
217730,2023-08-01,60
217730,2023-09-01,60
217730,2023-10-04,60
217730,2023-11-01,60
217730,2023-12-01,60
217730,2024-01-02,60
217730,2024-02-01,60
217730,2024-03-04,60
217730,2024-04-01,60
217730,2024-05-02,60
217730,2024-06-03,60
217730,2024-07-01,60
217730,2024-08-01,60
217730,2024-09-02,60
217730,2024-10-02,60
217730,2024-11-01,60
217730,2024-12-02,60
217730,2025-01-02,60
217730,2025-02-03,60
217730,2025-03-04,60
217730,2025-04-01,60
217730,2025-05-02,60
217730,2025-06-02,60
217730,2025-07-01,60
217730,2025-08-01,60
217730,2025-09-01,60
217730,2025-10-01,60
217730,2025-11-03,60
217730,2025-12-01,60
217730,2026-01-02,60
217730,2026-02-02,60
217730,2026-03-03,60
217730,2026-04-01,60
217730,2026-05-04,60
217730,2026-06-01,60
037950,2019-01-02,60
037950,2019-02-01,60
037950,2019-03-04,60
037950,2019-04-01,60
037950,2019-05-02,60
037950,2019-06-03,60
037950,2019-07-01,60
037950,2019-08-01,60
037950,2019-09-02,60
037950,2019-10-01,60
037950,2019-11-01,60
037950,2019-12-02,60
037950,2020-01-02,60
037950,2020-02-03,60
037950,2020-03-02,60
037950,2020-04-01,60
037950,2020-05-04,60
037950,2020-06-01,60
037950,2020-07-01,60
037950,2020-08-03,60
037950,2020-09-01,60
037950,2020-10-05,60
037950,2020-11-02,60
037950,2020-12-01,60
037950,2021-01-04,60
037950,2021-02-01,60
037950,2021-03-02,60
037950,2021-04-01,60
037950,2021-05-03,60
037950,2021-06-01,60
037950,2021-07-01,60
037950,2021-08-02,60
037950,2021-09-01,60
037950,2021-10-01,60
037950,2021-11-01,60
037950,2021-12-01,60
037950,2022-01-03,60
037950,2022-02-03,60
037950,2022-03-02,60
037950,2022-04-01,60
037950,2022-05-02,60
037950,2022-06-02,60
037950,2022-07-01,60
037950,2022-08-01,60
037950,2022-09-01,60
037950,2022-10-04,60
037950,2022-11-01,60
037950,2022-12-01,60
037950,2023-01-02,60
037950,2023-02-01,60
037950,2023-03-02,60
037950,2023-04-03,60
037950,2023-05-02,60
037950,2023-06-01,60
037950,2023-07-03,60
037950,2023-08-01,60
037950,2023-09-01,60
037950,2023-10-04,60
037950,2023-11-01,60
037950,2023-12-01,60
037950,2024-01-02,60
037950,2024-02-01,60
037950,2024-03-04,60
037950,2024-04-01,60
037950,2024-05-02,60
037950,2024-06-03,60
037950,2024-07-01,60
037950,2024-08-01,60
037950,2024-09-02,60
037950,2024-10-02,60
037950,2024-11-01,60
037950,2024-12-02,60
037950,2025-01-02,60
037950,2025-02-03,60
037950,2025-03-04,60
037950,2025-04-01,60
037950,2025-05-02,60
037950,2025-06-02,60
037950,2025-07-01,60
037950,2025-08-01,60
037950,2025-09-01,60
037950,2025-10-01,60
037950,2025-11-03,60
037950,2025-12-01,60
037950,2026-01-02,60
037950,2026-02-02,60
037950,2026-03-03,60
037950,2026-04-01,60
037950,2026-05-04,60
037950,2026-06-01,60
489730,2024-11-28,60
489730,2024-12-02,60
489730,2025-01-02,60
439580,2023-12-13,60
439580,2024-01-02,60
439580,2024-02-01,60
439580,2024-03-04,60
439580,2024-04-01,60
439580,2024-05-02,60
439580,2024-06-03,60
439580,2024-07-01,60
439580,2024-08-01,60
439580,2024-09-02,60
439580,2024-10-02,60
439580,2024-11-01,60
439580,2024-12-02,60
439580,2025-01-02,60
439580,2025-02-03,60
439580,2025-03-04,60
439580,2025-04-01,60
439580,2025-05-02,60
439580,2025-06-02,60
439580,2025-07-01,60
439580,2025-08-01,60
439580,2025-09-01,60
439580,2025-10-01,60
439580,2025-11-03,60
439580,2025-12-01,60
439580,2026-01-02,60
439580,2026-02-02,60
439580,2026-03-03,60
439580,2026-04-01,60
439580,2026-05-04,60
439580,2026-06-01,60
340440,2019-12-27,60
340440,2020-01-02,60
340440,2021-08-06,60
340440,2021-09-01,60
340440,2021-10-01,60
340440,2021-11-01,60
340440,2021-12-01,60
340440,2022-01-03,60
340440,2022-02-03,60
340440,2022-03-02,60
340440,2022-04-01,60
340440,2022-05-02,60
340440,2022-06-02,60
340440,2022-07-01,60
340440,2022-08-01,60
340440,2022-09-01,60
340440,2022-10-04,60
340440,2022-11-01,60
340440,2022-12-01,60
340440,2023-01-02,60
340440,2023-02-01,60
340440,2023-03-02,60
340440,2023-04-03,60
340440,2023-05-02,60
340440,2023-06-01,60
340440,2023-07-03,60
340440,2023-08-01,60
340440,2023-09-01,60
340440,2023-10-04,60
340440,2023-11-01,60
340440,2023-12-01,60
340440,2024-05-02,60
340440,2024-06-03,60
340440,2024-11-01,60
340440,2025-05-02,60
340440,2025-06-02,60
340440,2025-07-01,60
340440,2025-08-01,60
340440,2025-09-01,60
340440,2025-10-01,60
340440,2025-11-03,60
340440,2025-12-01,60
340440,2026-01-02,60
340440,2026-02-02,60
340440,2026-03-03,60
340440,2026-04-01,60
340440,2026-05-04,60
340440,2026-06-01,60
424980,2023-04-26,60
424980,2023-05-02,60
424980,2023-06-01,60
424980,2023-07-03,60
424980,2023-08-01,60
424980,2023-09-01,60
424980,2023-10-04,60
424980,2023-11-01,60
424980,2023-12-01,60
424980,2024-01-02,60
424980,2024-02-01,60
424980,2024-03-04,60
424980,2024-04-01,60
424980,2024-05-02,60
424980,2024-06-03,60
424980,2024-07-01,60
424980,2024-08-01,60
424980,2024-09-02,60
424980,2024-10-02,60
424980,2024-11-01,60
424980,2024-12-02,60
424980,2025-01-02,60
424980,2025-02-03,60
424980,2025-03-04,60
424980,2025-05-02,60
424980,2025-06-02,60
424980,2025-07-01,60
424980,2025-08-01,60
424980,2025-09-01,60
424980,2025-10-01,60
424980,2025-11-03,60
424980,2025-12-01,60
424980,2026-01-02,60
424980,2026-02-02,60
424980,2026-03-03,60
424980,2026-04-01,60
424980,2026-05-04,60
424980,2026-06-01,60
121850,2019-04-01,60
121850,2019-07-01,60
121850,2019-08-01,60
121850,2019-09-02,60
121850,2019-10-01,60
121850,2019-11-01,60
121850,2019-12-02,60
121850,2020-01-02,60
121850,2020-05-04,60
121850,2020-06-01,60
121850,2020-07-01,60
121850,2020-08-03,60
121850,2020-09-01,60
121850,2020-10-05,60
121850,2020-11-02,60
121850,2020-12-01,60
121850,2021-02-01,60
121850,2021-03-02,60
121850,2021-04-01,60
121850,2021-05-03,60
121850,2021-06-01,60
121850,2021-07-01,60
121850,2021-08-02,60
121850,2021-09-01,60
121850,2021-10-01,60
121850,2021-11-01,60
121850,2021-12-01,60
121850,2022-01-03,60
121850,2022-02-03,60
121850,2022-03-02,60
121850,2022-04-01,60
121850,2022-05-02,60
121850,2022-06-02,60
