순위,종목코드,종목명,시장,등락률(%),종가,거래대금,거래량,시가총액,상한가
1,208640,썸에이지,KOSDAQ,30.00,1157,771214461,700262,16110096925,Y
2,052460,아이크래프트,KOSDAQ,30.00,4420,13686510110,3204963,64567077120,Y
3,417860,오브젠,KOSDAQ,30.00,7930,908683595,117528,37325764580,Y
4,199430,케이엔알시스템,KOSDAQ,29.96,14270,3365023030,243199,159781803610,Y
5,299660,셀리드,KOSDAQ,29.94,1367,895954654,716614,40330569559,Y
6,368600,아이씨에이치,KOSDAQ,29.94,1033,2066701407,2000679,26646663695,Y
7,032685,소프트센우,KOSDAQ,29.90,11730,415855890,39439,837076260,Y
8,900100,파이온엑스,KOSDAQ,29.90,2715,1001835571,392269,14324475750,Y
9,413630,씨피시스템,KOSDAQ,29.87,4065,67356095881,18399195,148114799325,Y
10,199730,바이오인프라,KOSDAQ,29.70,2035,103388175,50805,9898986845,Y
11,399720,가온칩스,KOSDAQ,27.25,50900,34041507575,710403,603615159600,
12,025560,미래산업,KOSPI,22.28,10210,35725035115,3801587,259886769400,
13,402030,코난테크놀로지,KOSDAQ,19.65,13030,6091290385,450041,163102868640,
14,059120,아진엑스텍,KOSDAQ,19.34,6540,29160754525,4521092,119747831640,
15,463020,뉴엔AI,KOSDAQ,18.36,7350,8638441785,1128548,65262120000,
16,073190,듀오백,KOSDAQ,17.86,990,223872203,235970,11848359600,
17,108860,셀바스AI,KOSDAQ,17.66,8060,25515571820,3120247,216933207400,
18,264850,이랜시스,KOSDAQ,17.52,5300,21458716406,4165922,160561443600,
19,098660,에스티오,KOSDAQ,16.67,1715,391679376,236337,21439173840,
20,304100,솔트룩스,KOSDAQ,16.62,12910,10993963535,817306,162586668050,
21,025870,신라에스지,KOSDAQ,15.80,2455,485888845,203847,9820000000,
22,117670,알파칩스,KOSDAQ,14.64,10180,316463455,32045,67816533560,
23,018700,졸스,KOSDAQ,14.53,1750,508905882,322131,20486525500,
24,448900,한국피아이엠,KOSDAQ,14.35,53000,8161221225,155302,321946221000,
25,459550,알트,KOSDAQ,14.16,1427,15124927466,10229084,35990025947,
26,087010,펩트론,KOSDAQ,13.77,128900,36960336600,289622,3005606415000,
27,319400,현대무벡스,KOSDAQ,13.68,21850,146718027380,6468396,2433566452150,
28,484810,티엑스알로보틱스,KOSDAQ,13.51,13440,28304258160,2051049,207660297600,
29,200710,에이디테크놀로지,KOSDAQ,12.72,29250,8516015850,294426,393763704750,
30,140410,메지온,KOSDAQ,12.43,60600,11012872750,186723,1854723236400,
31,010400,우진아이엔에스,KOSPI,12.16,5350,629424732,122084,40777700000,
32,0007C0,아크릴,KOSDAQ,12.00,16430,1557394590,97614,131938223320,
33,373200,엑스플러스,KOSDAQ,11.74,1590,577713299,370082,39818746830,
34,149980,하이로닉,KOSDAQ,11.27,4740,223455567,49145,81523478040,
35,900290,GRT,KOSDAQ,11.24,2870,3684120608,1255300,234766000000,
36,251970,펌텍코리아,KOSDAQ,10.45,48600,7376272225,152119,602640000000,
37,477850,마키나락스,KOSDAQ,10.31,26750,85076905225,3177847,474939188000,
38,172670,에이엘티,KOSDAQ,10.22,9170,581393160,66146,82165575030,
39,181710,NHN,KOSPI,10.16,40100,10880291275,277620,1313400873900,
40,044340,위닉스,KOSDAQ,10.09,5400,85026318185,14846213,96516495000,
41,241770,메카로,KOSDAQ,10.02,35700,718988800,20986,363877248000,
42,039290,인포뱅크,KOSDAQ,10.00,3520,44689100,13139,30602802560,
43,019210,와이지-원,KOSDAQ,9.84,20200,11737617340,596988,751313305600,
44,486990,노타,KOSDAQ,9.70,22050,8571522070,410790,471703081500,
45,083450,GST,KOSDAQ,9.59,44000,8861702275,202423,810920000000,
46,0017J0,세미티에스,KOSDAQ,9.31,3170,2091807463,681657,95533094910,
47,206400,베노티앤알,KOSDAQ,9.20,843,49894500,60715,31621063194,
48,011230,삼화전자,KOSPI,9.18,2915,3372498975,1194507,55868263275,
49,099190,아이센스,KOSDAQ,9.17,17500,6420558615,362592,503252907500,
50,011090,에넥스,KOSPI,9.10,1391,1314439410,930909,16493162114,
51,377480,마음AI,KOSDAQ,9.08,9490,3833431335,386456,67476509750,
52,366030,나인앤컴퍼니,KOSDAQ,9.06,4755,633565866,134348,107719056750,
53,0004V0,엔비알모션,KOSDAQ,9.01,5810,1334685820,228692,63970331040,
54,257720,실리콘투,KOSDAQ,8.94,38400,25962358825,677408,2518128076800,
55,045510,정원엔시스,KOSDAQ,8.93,1037,432437288,431409,33401035804,
56,171090,선익시스템,KOSDAQ,8.90,63600,7056776800,111897,642527013600,
57,318060,그래피,KOSDAQ,8.68,18160,1401508205,76453,202904894320,
58,054920,한컴위드,KOSDAQ,8.45,3400,1029782166,313895,95938075400,
59,035420,NAVER,KOSPI,8.43,225000,611630940000,2705093,35312454450000,
60,082640,동양생명,KOSPI,8.38,8280,3285307050,398935,1292198170680,
61,039980,폴라리스AI,KOSDAQ,8.35,4865,26186883766,5160253,69964606110,
62,363250,진시스템,KOSDAQ,8.09,4010,88759975,22437,34118611820,
63,066590,스모트로닉,KOSDAQ,8.06,2750,16007708956,5766204,106364326750,
64,222040,코스맥스엔비티,KOSDAQ,8.03,8070,2371941430,290316,166467960000,
65,483650,달바글로벌,KOSPI,7.90,259500,51110325000,202908,3242170942500,
66,192820,코스맥스,KOSPI,7.90,192500,26935073350,140295,2184780482500,
67,452430,사피엔반도체,KOSDAQ,7.83,27550,881145650,32625,227436848550,
68,093640,케이알엠,KOSDAQ,7.82,3445,350328262,103805,113146601620,
69,232680,라온로보틱스,KOSDAQ,7.81,8700,1119223835,132607,115340250000,
70,291810,핀텔,KOSDAQ,7.80,802,1039959633,1294536,9117707024,
71,357430,마스턴프리미어리츠,KOSPI,7.74,724,31024254,45635,22085842268,
72,008700,아남전자,KOSPI,7.73,1185,7306375591,5944511,91392911700,
73,039440,에스티아이,KOSDAQ,7.73,23000,2322155375,102418,356662081000,
74,058970,엠로,KOSDAQ,7.69,15130,693460565,46041,187049073220,
75,389650,넥스트바이오메디컬,KOSDAQ,7.55,37050,1400986600,37438,306673446300,
76,042000,카페24,KOSDAQ,7.42,17800,1604786695,89485,430371408200,
77,053080,케이엔솔,KOSDAQ,7.32,8650,923739390,105962,112448330550,
78,316140,우리금융지주,KOSPI,7.29,33100,150935330075,4564310,24099768474200,
79,099440,스맥,KOSDAQ,7.29,3605,3087584677,894484,246017435370,
80,236810,엔비티,KOSDAQ,7.28,1149,58162380,50741,19504764474,
81,126700,하이비젼시스템,KOSDAQ,7.20,10120,1801541895,178225,151214173440,
82,241710,코스메카코리아,KOSDAQ,7.19,86500,8233529600,94350,923820000000,
83,137940,넥스트아이,KOSDAQ,7.18,2090,39857324,19736,17842118910,
84,355690,에이텀,KOSDAQ,7.18,4480,627762175,144897,42875342720,
85,098460,고영,KOSDAQ,7.17,27650,26203799950,964419,1885846489450,
86,455900,엔젤로보틱스,KOSDAQ,7.16,17670,1110113120,62179,271993974270,
87,045970,코아시아,KOSDAQ,7.14,2700,155269344,58284,71050165200,
88,263750,펄어비스,KOSDAQ,7.14,35250,9220881200,265708,2215247827500,
89,009460,한창제지,KOSPI,7.11,3090,209212600,69283,36874505730,
90,340570,티앤엘,KOSDAQ,7.10,60300,8487637250,138309,490118400000,
91,006370,대구백화점,KOSPI,7.07,5450,407926805,74503,58977779950,
92,100220,비상교육,KOSPI,7.03,5250,427159135,81709,68232890250,
93,466100,클로봇,KOSDAQ,6.98,25300,6348878025,249798,644118746700,
94,003160,디아이,KOSPI,6.89,20950,4034193250,194113,592885000000,
95,175330,JB금융지주,KOSPI,6.88,28750,10222413925,356237,5362502440000,
96,195870,해성디에스,KOSPI,6.87,52900,6916033450,134289,899300000000,
97,950210,프레스티지바이오파마,KOSPI,6.86,5610,285123060,53045,337139429550,
98,217730,강스템바이오텍,KOSDAQ,6.86,2260,1311716439,577243,212562376740,
99,057540,옴니시스템,KOSDAQ,6.82,940,1358284869,1472070,55830611920,
100,377300,카카오페이,KOSPI,6.80,44750,14594219350,329051,6053338093750,
101,144960,뉴파워프라즈마,KOSDAQ,6.69,10520,14968400450,1443638,459646404480,
102,064760,티씨케이,KOSDAQ,6.62,196400,13839306500,72127,2195637302400,
103,190510,나무가,KOSDAQ,6.60,13900,875500420,63446,195785906300,
104,041510,에스엠,KOSDAQ,6.59,74400,9289580000,125228,1703364936000,
105,003350,한국화장품제조,KOSPI,6.58,8260,1137045335,139332,187171600000,
106,277810,레인보우로보틱스,KOSDAQ,6.57,446000,63610743000,142759,8652336668000,
107,101160,월덱스,KOSDAQ,6.46,30500,2735447625,92365,503585286500,
108,490470,세미파이브,KOSDAQ,6.43,17710,3376470745,195531,602590542400,
109,101490,에스앤에스텍,KOSDAQ,6.36,40950,7211734225,178862,873663295050,
110,389140,포바이포,KOSDAQ,6.36,4930,1208250731,234543,70349793550,
111,086710,선진뷰티사이언스,KOSDAQ,6.32,7740,382934255,50621,94453387200,
112,041830,인바디,KOSDAQ,6.32,50500,3758270900,75412,680784541000,
113,036930,주성엔지니어링,KOSDAQ,6.31,149900,203035081600,1368961,6967520037900,
114,488280,에스투더블유,KOSDAQ,6.22,9740,455996340,47149,105225953640,
115,250930,예선테크,KOSDAQ,6.22,1929,63412499,34231,12731569752,
116,312610,에이에프더블류,KOSDAQ,6.20,411,114849127,273874,8325580968,
117,388720,유일로보틱스,KOSDAQ,6.20,63400,3174907200,49568,746937273000,
118,036620,감성코퍼레이션,KOSDAQ,6.18,4470,2714396890,602829,401687359680,
119,352820,하이브,KOSPI,6.13,225000,58002336750,258008,9699038100000,
120,950160,코오롱티슈진,KOSDAQ,6.07,15910,251959647550,15626503,1351875245600,
121,438700,버넥트,KOSDAQ,6.06,1839,74852881,41647,20495452710,
122,041520,이엘씨,KOSDAQ,6.04,9300,156581325,17036,113355189000,
123,131970,두산테스나,KOSDAQ,6.02,81000,12439154700,156001,1565506278000,
124,067310,하나마이크론,KOSDAQ,6.02,35200,31721753375,916556,2340478588800,
125,306040,에스제이그룹,KOSDAQ,6.00,1732,268635749,160747,17087614096,
126,288620,에스프리즘,KOSDAQ,6.00,4505,71737070,16259,31441818580,
127,003230,삼양식품,KOSPI,5.99,1220000,99084233000,81032,9190278300000,
128,170790,파이오링크,KOSDAQ,5.99,8140,230933930,28965,52074306900,
129,398120,에스지헬스케어,KOSDAQ,5.97,2025,56683622,29871,23979059775,
130,208370,셀바스헬스케어,KOSDAQ,5.92,2595,1273156211,469809,66796763580,
131,476040,오가노이드사이언스,KOSDAQ,5.91,8240,164257190,20293,54266662400,
132,033050,제이엠아이,KOSDAQ,5.89,845,20058937,24251,26904232160,
133,358570,지아이이노베이션,KOSDAQ,5.84,7980,2758363405,345241,514837727880,
134,445090,에이직랜드,KOSDAQ,5.80,19870,789509060,40470,217092824460,
135,069960,현대백화점,KOSPI,5.79,137100,12846603300,95424,2956549435200,
136,002620,제일파마홀딩스,KOSPI,5.73,7200,29143500,4145,115008156000,
137,037070,파세코,KOSDAQ,5.73,7200,66367831160,8567086,144000000000,
138,060720,KH바텍,KOSDAQ,5.72,10350,4186395325,409440,245061524700,
139,021880,메이슨캐피탈,KOSDAQ,5.72,1220,112354532,95066,25886496800,
140,310200,애니플러스,KOSDAQ,5.65,2805,863182365,308671,146316754980,
141,464490,쿼드메디슨,KOSDAQ,5.60,6030,90002310,15136,69237141390,
142,327260,RF머트리얼즈,KOSDAQ,5.57,23700,14101641725,616641,213184699500,
143,002070,비비안,KOSPI,5.56,8350,1168087100,137293,20076272400,
144,246710,티앤알바이오팹,KOSDAQ,5.56,2470,743015025,310776,117731324880,
145,317690,퀀타매트릭스,KOSDAQ,5.54,2285,64261128,28668,46008541265,
146,001770,SHD,KOSPI,5.48,6550,55562330,8713,7957450900,
147,354320,알멕,KOSDAQ,5.48,26000,1223232825,47303,166175906000,
148,270660,에브리봇,KOSDAQ,5.48,12700,1225172265,96559,161170404100,
149,240810,원익IPS,KOSDAQ,5.47,106000,94877399200,920582,5202893506000,
150,182360,큐브엔터,KOSDAQ,5.47,5590,79125380,14333,86923655910,
151,408470,한패스,KOSDAQ,5.47,5590,269691295,48467,59097480000,
152,290660,다이나믹솔루션,KOSDAQ,5.44,1666,1032960773,625210,71367921408,
153,180640,한진칼,KOSPI,5.43,110700,9315451350,84867,7390584285300,
154,002700,신일전자,KOSPI,5.42,1108,19148712990,16760836,75950653268,
155,290740,액트로,KOSDAQ,5.42,7590,239982190,32057,76393433490,
156,083470,이엠앤아이,KOSDAQ,5.40,683,110807235,166525,14575444707,
157,126640,화신정공,KOSDAQ,5.39,4205,3695934827,898530,147410101550,
158,253450,스튜디오드래곤,KOSDAQ,5.35,21650,1365063750,63154,650766481700,
159,237880,클리오,KOSDAQ,5.33,10480,650128460,62595,189387779440,
160,277410,인산가,KOSDAQ,5.32,5740,103960320,17939,22048201000,
161,430690,한싹,KOSDAQ,5.31,2280,91341812,39976,24841293120,
162,214370,케어젠,KOSDAQ,5.29,59700,3055539650,51646,3206785500000,
163,031980,피에스케이홀딩스,KOSDAQ,5.29,111500,13029598850,119198,2404207042500,
164,064260,다날,KOSDAQ,5.28,4590,81202136410,16885621,347212647630,
165,391710,코닉오토메이션,KOSDAQ,5.27,1198,138242522,116452,51059323060,
166,080220,제주반도체,KOSDAQ,5.26,74000,97331066750,1345465,2548769642000,
167,114450,그린생명과학,KOSDAQ,5.25,2205,616154020,284769,44100000000,
168,328380,솔트웨어,KOSDAQ,5.21,2930,66848021,23244,20077986150,
169,403870,HPSP,KOSDAQ,5.19,37500,73490700825,1975004,3086250000000,
170,226400,오스테오닉,KOSDAQ,5.15,4800,837674920,175314,99175684800,
171,000640,동아쏘시오홀딩스,KOSPI,5.14,88000,3069547050,35417,592462376000,
172,090360,로보스타,KOSDAQ,5.12,63700,6943968550,108091,621075000000,
173,212560,네오오토,KOSDAQ,5.10,11330,729617885,65356,152800322840,
174,103230,에스앤더블류,KOSDAQ,5.10,2680,128238995,47399,19296000000,
175,187660,페니트리움바이오,KOSDAQ,5.07,4770,3122058215,646474,264574026810,
176,090435,아모레퍼시픽우,KOSPI,5.06,42600,883738475,20833,449763558000,
177,083790,CG인바이츠,KOSDAQ,5.06,809,214260097,267116,62207393238,
178,200470,에이팩트,KOSDAQ,5.04,4685,1883317314,408713,198466405705,
179,018470,조일알미늄,KOSPI,5.03,960,1310661943,1382363,121566452160,
180,108490,로보티즈,KOSDAQ,5.02,201000,28287447750,141456,2946866628000,
181,088130,동아엘텍,KOSDAQ,4.98,5160,403566535,79106,90224220240,
182,033560,블루콤,KOSDAQ,4.98,4850,436846232,91692,82935000000,
183,100030,인지소프트,KOSDAQ,4.94,17000,44859920,2702,55823138000,
184,078520,에이블씨엔씨,KOSPI,4.91,10680,1115318725,104982,277831239480,
185,036810,에프에스티,KOSDAQ,4.90,20350,2011811070,100146,440573206150,
186,460870,에스엠씨지,KOSDAQ,4.89,2680,165364015,62479,53796454720,
187,035000,HS애드,KOSPI,4.88,6230,330774875,53767,100973622120,
188,247660,나노씨엠에스,KOSDAQ,4.86,3020,25772010,8758,13118638400,
189,036200,유니셈,KOSDAQ,4.86,7760,759896790,99394,237954370480,
190,067160,SOOP,KOSDAQ,4.85,49750,3549955075,71599,571864658250,
191,089140,넥스턴앤롤코리아,KOSDAQ,4.85,2380,119072225,51560,36452636920,
192,263800,데이타솔루션,KOSDAQ,4.84,5630,10796240380,1861205,91348889400,
193,069080,웹젠,KOSDAQ,4.84,12340,1729781370,140816,382127535500,
194,317240,TS트릴리온,KOSDAQ,4.80,1027,602455527,602641,29964482197,
195,035900,JYPEnt.,KOSDAQ,4.79,47000,9959290250,212127,1670027124000,
196,044480,빌리언스,KOSDAQ,4.79,831,21306813,26426,27631511196,
197,058610,에스피지,KOSDAQ,4.75,75000,31955219400,420854,1663302000000,
198,232140,와이씨,KOSDAQ,4.74,9510,5149647690,541560,780251278500,
199,114810,한솔아이원스,KOSDAQ,4.71,10450,2919496310,283422,294096168300,
200,090430,아모레퍼시픽,KOSPI,4.66,123500,54895475050,443289,7223855736500,
201,318160,셀바이오휴먼텍,KOSDAQ,4.66,6070,102835970,17391,56678703910,
202,256940,킵스파마,KOSDAQ,4.66,6060,457981795,74939,121673570820,
203,000545,흥국화재우,KOSPI,4.65,5400,709100,133,4147200000,
204,037950,엘컴텍,KOSDAQ,4.64,2930,27641095,9471,49486243790,
205,035760,CJENM,KOSDAQ,4.62,31700,2305200100,72698,695154181800,
206,403850,더핑크퐁컴퍼니,KOSDAQ,4.62,11100,1315651130,117448,159296211000,
207,331740,아우토크립트,KOSDAQ,4.62,6340,275542910,43565,61821282940,
208,044820,코스맥스비티아이,KOSPI,4.60,20450,447678740,22114,196400184450,
209,353590,오토앤,KOSDAQ,4.59,1527,29596182,19842,19660995390,
210,301300,바이브컴퍼니,KOSDAQ,4.54,1589,129990974,80057,20902837368,
211,377330,이지트로닉스,KOSDAQ,4.54,2765,15515335,5681,22506972810,
212,950220,네오이뮨텍,KOSDAQ,4.53,1360,103151891,76453,46528102400,
213,206650,유바이오로직스,KOSDAQ,4.53,8070,1029999325,128480,296591117490,
214,094360,칩스앤미디어,KOSDAQ,4.52,10400,656293795,63917,222094849600,
215,059090,미코,KOSDAQ,4.51,15290,2247415605,149406,510942535620,
216,054090,삼진엘앤디,KOSDAQ,4.51,951,111812530,119905,23736229632,
217,0009K0,에임드바이오,KOSDAQ,4.51,22000,2616344425,119516,1422765542000,
218,340810,시선AI,KOSDAQ,4.47,2570,1115720695,420256,35067588320,
219,303530,이노뎁,KOSDAQ,4.44,2590,63235940,25042,19008784410,
220,289220,자이언트스텝,KOSDAQ,4.43,1274,41158237,31931,28425769554,
221,130740,티피씨글로벌,KOSDAQ,4.43,2005,52672922,26634,22609741395,
222,095610,테스,KOSDAQ,4.41,142100,64678999950,458289,2751056000000,
223,122870,와이지엔터테인먼트,KOSDAQ,4.40,41550,4249803900,102906,776613085950,
224,394280,오픈엣지테크놀로지,KOSDAQ,4.39,10230,577412885,57224,269525001900,
225,347770,핌스,KOSDAQ,4.36,1030,300381040,294822,23542753260,
226,444530,심플랫폼,KOSDAQ,4.34,4445,64429320,14465,28530872580,
227,265740,엔에프씨,KOSDAQ,4.34,5530,698176500,124523,98785708000,
228,396300,세아메카닉스,KOSDAQ,4.33,3495,12040557789,3303905,92580802500,
229,006890,태경케미컬,KOSPI,4.32,5800,674346840,117546,67280000000,
230,475400,씨메스로보틱스,KOSDAQ,4.32,16420,833334235,50365,193869199480,
231,263860,지니언스,KOSDAQ,4.32,12800,319503330,25179,116218880000,
232,253590,네오셈,KOSDAQ,4.31,9430,1690614895,179505,413686216520,
233,006920,모헨즈,KOSDAQ,4.31,3145,1118038951,346047,34343400000,
234,003720,삼영,KOSPI,4.30,6310,1735586910,276847,214540000000,
235,048770,TPC로보틱스,KOSDAQ,4.29,2920,576412300,197273,45838133720,
236,012340,뉴인텍,KOSDAQ,4.29,850,234704994,276922,15895265200,
237,222800,심텍,KOSDAQ,4.29,92300,32337207250,361120,3457920831300,
238,475830,오름테라퓨틱,KOSDAQ,4.29,47450,3874321800,81231,1030594545500,
239,246690,TS인베스트먼트,KOSDAQ,4.28,1584,239392508,150821,37664627616,
240,228340,동양파일,KOSDAQ,4.28,2680,429679942,162185,53600000000,
241,124500,아이티센글로벌,KOSDAQ,4.28,21950,2515346975,115038,509339367650,
242,234340,헥토파이낸셜,KOSDAQ,4.28,17300,3691336835,211041,241692348800,
243,093520,매커스,KOSDAQ,4.27,19800,266925225,13572,235656372600,
244,383930,디티앤씨알오,KOSDAQ,4.26,1762,30414842,17517,22525633536,
245,238200,비피도,KOSDAQ,4.26,2445,6843110,2821,20000100000,
246,323280,태성,KOSDAQ,4.25,33100,4886549550,148598,1010807138000,
247,078340,컴투스,KOSDAQ,4.23,27100,1476270575,54012,327674582300,
248,077360,덕산하이메탈,KOSDAQ,4.22,8890,3850652385,445573,403934947780,
249,482630,삼양엔씨켐,KOSDAQ,4.21,12380,1372807525,110772,270976906400,
250,352480,씨앤씨인터내셔널,KOSDAQ,4.19,18890,301837980,15918,257468829890,
251,105330,케이엔더블유,KOSDAQ,4.19,6460,294156290,46938,103486099200,
252,357880,SKAI,KOSDAQ,4.17,2250,2408112166,1039153,119115108000,
253,007570,일양약품,KOSPI,4.16,8510,352815630,42111,162419000640,
254,178920,PI첨단소재,KOSPI,4.15,19080,1050942205,55640,560309423760,
255,033160,엠케이전자,KOSDAQ,4.15,15320,6393464065,423065,370659219120,
256,094840,슈프리마에이치큐,KOSDAQ,4.14,13090,311342870,23735,128361966810,
257,443670,에스피소프트,KOSDAQ,4.12,3030,585870705,191844,72752008920,
258,039860,나노엔텍,KOSDAQ,4.11,3930,6758155727,1684476,149705698290,
259,348340,뉴로메카,KOSDAQ,4.10,27900,4086015975,145641,346215312900,
260,004780,대륙제관,KOSDAQ,4.09,4200,412072378,99294,66793435800,
261,348210,넥스틴,KOSDAQ,4.08,34400,3844358875,113784,360408972000,
262,045100,한양이엔지,KOSDAQ,4.06,32050,2058187700,64892,560875000000,
263,140860,파크시스템스,KOSDAQ,4.01,259500,6030435000,23578,1817140705500,
264,096250,와이즈넛,KOSDAQ,3.97,6030,710235335,113330,79032852270,
265,063080,컴투스홀딩스,KOSDAQ,3.97,12040,113130900,9559,79406111680,
266,051380,피씨디렉트,KOSDAQ,3.97,1623,52285285,33214,24896936856,
267,012690,모나리자,KOSPI,3.96,1498,13575670489,8616911,54783739990,
268,307950,현대오토에버,KOSPI,3.96,394000,23721026250,60377,10805048908000,
269,078160,메디포스트,KOSDAQ,3.96,8400,658798075,80163,329318665200,
270,440320,오픈놀,KOSDAQ,3.95,2105,44696197,21908,21007900000,
271,298050,HS효성첨단소재,KOSPI,3.93,161200,4536964900,27987,722167617600,
272,003490,대한항공,KOSPI,3.93,26450,85323625400,3197986,9739436483450,
273,347860,알체라,KOSDAQ,3.93,1482,4086534666,2407991,62471704854,
274,094940,푸른로보틱스,KOSDAQ,3.92,5570,304183860,54730,46572920020,
275,125490,한라캐스트,KOSDAQ,3.92,7680,2842999835,365793,280338063360,
276,192440,슈피겐코리아,KOSDAQ,3.91,30550,54800650,1818,189909889650,
277,225220,제놀루션,KOSDAQ,3.91,1355,44777342,34286,26002478455,
278,446070,유니드비티플러스,KOSPI,3.90,3195,130952210,41238,33902831925,
279,064400,LG씨엔에스,KOSPI,3.88,67000,52712475700,786844,6491358516000,
280,351330,이삭엔지니어링,KOSDAQ,3.85,3780,43657255,11565,31330605600,
281,090470,제이스로보틱스,KOSDAQ,3.85,3915,88853655,22934,68420865510,
282,226950,올릭스,KOSDAQ,3.84,113700,19112644000,165353,2394846045000,
283,011330,유니켐,KOSPI,3.83,4065,220891915,55408,36661352895,
284,196170,알테오젠,KOSDAQ,3.83,312000,103920824250,330539,16718939016000,
285,003000,부광약품,KOSPI,3.82,4075,1337704609,327603,402058534325,
286,018260,삼성에스디에스,KOSPI,3.82,217500,117174189500,537015,16829671500000,
287,020560,아시아나항공,KOSPI,3.80,7110,1331652825,186772,1464593955210,
